ticker,acceptedDate,bottomLineNetIncome,cik,costAndExpenses,costOfRevenue,date,depreciationAndAmortization,ebit,ebitda,eps,epsDiluted,filingDate,fiscalYear,generalAndAdministrativeExpenses,grossProfit,incomeBeforeTax,incomeTaxExpense,interestExpense,interestIncome,netIncome,netIncomeDeductions,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,netInterestIncome,nonOperatingIncomeExcludingInterest,operatingExpenses,operatingIncome,otherAdjustmentsToNetIncome,otherExpenses,period,reportedCurrency,researchAndDevelopmentExpenses,revenue,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,totalOtherIncomeExpensesNet,weightedAverageShsOut,weightedAverageShsOutDil
TGTX,2024-02-29 17:23:27,12672000,0001001316,213029000,14131000,2023-12-31,423000,25677000,26100000,0.0893,0.0853,2024-02-29,2023,122706000,219531000,13062000,390000,12615000,0,12672000,0,12672000,0,-12615000,-5044000,198898000,20633000,0,0,FY,USD,76192000,233662000,0,122706000,-7571000,141955112,148508465
TGTX,2023-03-01 17:21:09,-223812000,0001001316,221101000,265000,2022-12-31,515000,-213621000,-213106000,-1.46,-1.46,2023-03-01,2022,95484000,2520000,-223812000,0,10191000,0,-223812000,0,-223812000,0,-10191000,-4695000,220836000,-218316000,0,0,FY,USD,125352000,2785000,0,95484000,-5496000,135411258,135411258
TGTX,2022-03-01 17:20:23,-348101000,0001001316,351459000,790000,2021-12-31,494000,-342463000,-341969000,-2.63,-2.63,2022-03-01,2021,128090000,5899000,-348101000,0,5638000,0,-348101000,0,-348101000,0,-5638000,-2307000,350669000,-344770000,0,0,FY,USD,222579000,6689000,0,128090000,-3331000,132222753,132222753
TMUS,2026-02-11 16:05:38,10992000000,0001283699,69565000000,46241000000,2025-12-31,13508000000,17801000000,31309000000,9.75,9.72,2026-02-11,2025,19291000000,42068000000,14281000000,3289000000,3520000000,0,10992000000,0,10992000000,0,-3520000000,943000000,23324000000,18744000000,0,87000000,FY,USD,278000000,88309000000,3668000000,22959000000,-4463000000,1127984000,1131076000
TMUS,2025-01-31 16:04:31,11339000000,0001283699,63390000000,29653000000,2024-12-31,12919000000,18123000000,31042000000,9.7,9.66,2025-01-31,2024,17747000000,51747000000,14712000000,3373000000,3411000000,0,11339000000,0,11339000000,0,-3411000000,-113000000,33737000000,18010000000,0,12919000000,FY,USD,0,81400000000,3100000000,20818000000,-3298000000,1169195000,1173214000
TMUS,2024-02-02 16:07:53,8317000000,0001283699,64292000000,30188000000,2023-12-31,12818000000,14334000000,27152000000,7.02,6.93,2024-02-02,2023,0,48370000000,10999000000,2682000000,3335000000,0,8317000000,0,8317000000,0,-3335000000,-68000000,34104000000,14266000000,0,12793000000,FY,USD,0,78558000000,0,21311000000,-3267000000,1185122000,1200286000
TMUS,2023-02-14 16:03:54,2590000000,0001283699,73028000000,36206000000,2022-12-31,13651000000,6510000000,20161000000,2.07,2.06,2023-02-14,2022,0,43365000000,3146000000,556000000,3364000000,0,2590000000,0,2590000000,0,-3364000000,33000000,36822000000,6543000000,0,15215000000,FY,USD,0,79571000000,0,21607000000,-3397000000,1249764000,1255377000
TMUS,2022-02-11 16:09:17,3024000000,0001283699,73226000000,36605000000,2021-12-31,16383000000,6693000000,23076000000,2.42,2.41,2022-02-11,2021,0,43513000000,3351000000,327000000,3342000000,0,3024000000,0,3024000000,0,-3342000000,199000000,36621000000,6892000000,0,16383000000,FY,USD,0,80118000000,0,20238000000,-3541000000,1247155000,1254770000
TOST,2026-02-18 16:30:47,342000000,0001650164,5848000000,4560000000,2025-12-31,67000000,346000000,413000000,0.59,0.56,2026-02-18,2025,344000000,1585000000,346000000,4000000,0,51000000,342000000,0,342000000,0,51000000,-41000000,1280000000,305000000,0,-6000000,FY,USD,371000000,6153000000,571000000,915000000,41000000,582000000,607000000
TOST,2025-02-26 16:52:42,19000000,0001650164,4944000000,3770000000,2024-12-31,46000000,62000000,108000000,0.034,0.0322,2025-02-26,2024,307000000,1190000000,22000000,3000000,0,42000000,19000000,0,19000000,0,42000000,-46000000,1174000000,16000000,0,46000000,FY,USD,351000000,4960000000,470000000,777000000,6000000,559000000,591000000
TOST,2024-02-27 16:04:51,-249000000,0001650164,4152000000,3031000000,2023-12-31,32000000,-244000000,-212000000,-0.47,-0.47,2024-02-27,2023,362000000,834000000,-244000000,2000000,0,37000000,-246000000,3000000,-246000000,0,37000000,-43000000,1121000000,-287000000,0,0,FY,USD,358000000,3865000000,401000000,763000000,43000000,532000000,533000000
TOST,2023-03-01 16:02:17,-370000000,0001650164,3115000000,2220000000,2022-12-31,24000000,-277000000,-253000000,-0.72,-0.72,2023-03-01,2022,294000000,511000000,-277000000,-2000000,0,11000000,-275000000,95000000,-275000000,0,11000000,-107000000,895000000,-384000000,0,0,FY,USD,282000000,2731000000,319000000,613000000,107000000,511754986,512243106
TOST,2022-03-01 16:07:09,-487000000,0001650164,1933000000,1391000000,2021-12-31,21000000,-478000000,-457000000,-0.97,-0.97,2022-03-01,2021,189000000,314000000,-490000000,-3000000,12000000,0,-487000000,0,-487000000,0,-12000000,250000000,542000000,-228000000,0,0,FY,USD,163000000,1705000000,190000000,379000000,-262000000,500053098,502606524
UFPT,2026-02-27 16:13:09,68313000,0000914156,510459000,432388000,2025-12-31,23425000,92317000,115742000,8.87,8.77,2026-02-27,2025,0,170409000,82513000,14200000,9804000,0,68313000,0,68313000,0,-9804000,21000,78071000,92338000,0,633000,FY,USD,0,602797000,0,77438000,-9825000,7705000,7804000
UFPT,2025-03-03 09:37:30,58981000,0000914156,423524000,357728000,2024-12-31,14715000,81086000,95801000,7.69,7.58,2025-03-03,2024,0,146693000,73025000,14044000,8061000,0,58981000,0,58981000,0,-8061000,-189000,65796000,80897000,0,3578000,FY,USD,0,504421000,0,62218000,-7872000,7668000,7785000
UFPT,2024-02-29 09:38:27,44924000,0000914156,342408000,287847000,2023-12-31,11407000,57547000,68954000,5.89,5.83,2024-02-29,2023,0,112225000,53902000,8978000,3645000,0,44924000,0,44924000,0,-3645000,117000,54561000,57664000,0,3672000,FY,USD,0,400072000,0,50889000,-3762000,7624000,7701000
UFPT,2023-03-16 16:34:12,41789000,0000914156,298392000,263532000,2022-12-31,11886000,55481000,67367000,5.52,5.45,2023-03-16,2022,0,90260000,52718000,10929000,2763000,0,41789000,0,41789000,0,-2763000,-81000,34860000,55400000,0,-10936000,FY,USD,0,353792000,0,45796000,-2682000,7564000,7663000
UFPT,2022-03-14 16:15:51,15886000,0000914156,185102000,155206000,2021-12-31,8410000,21244000,29654000,2.11,2.09,2022-03-14,2021,0,51114000,21205000,5319000,39000,49000,15886000,0,15886000,0,10000,-26000,29896000,21218000,0,416000,FY,USD,0,206320000,0,29480000,-13000,7524000,7615000
UNVR,2023-02-22 16:43:22,545300000,0001494319,10643200000,8704100000,2022-12-31,211500000,863400000,1044100000,3.29,3.26,2023-02-22,2022,1282800000,2771200000,756200000,210900000,107200000,4300000,545300000,0,545300000,0,-102900000,-30800000,1939100000,832600000,0,656300000,FY,USD,0,11475300000,0,1282800000,-76400000,165800000,167400000
UNVR,2022-02-25 16:23:38,460600000,0001494319,8961700000,7142300000,2021-12-31,203400000,686700000,870200000,2.71,2.69,2022-02-25,2021,1217200000,2393200000,585200000,124600000,101500000,4300000,460600000,0,460600000,0,-97200000,-202900000,1819400000,666800000,0,602200000,FY,USD,0,9535500000,0,1217200000,101400000,170200000,171400000
UNVR,2021-02-25 10:09:31,52900000,0001494319,7871700000,6262800000,2020-12-31,288800000,173500000,571000000,0.31,0.31,2021-02-25,2020,1036800000,2002200000,59000000,6100000,114500000,2100000,52900000,0,52900000,0,-112400000,108700000,1608900000,282200000,0,572100000,FY,USD,0,8265000000,0,1036800000,-223200000,169000000,169800000
UNVR,2020-02-25 10:39:41,-105600000,0001494319,8847000000,7146100000,2019-12-31,214700000,259500000,474200000,-0.64,-0.64,2020-02-25,2019,1093900000,2140800000,-1100000,104500000,147200000,7700000,-105600000,0,-105600000,0,-139500000,153100000,1700900000,412600000,0,607000000,FY,USD,0,9286900000,0,1093900000,-413700000,164100000,164100000
UNVR,2019-02-21 09:04:12,172300000,0001494319,8199900000,6732400000,2018-12-31,179500000,357800000,588200000,1.21,1.21,2019-02-21,2018,952100000,1900100000,222200000,49900000,135600000,3200000,172300000,0,172300000,0,-132400000,29600000,1467500000,387400000,0,-27100000,FY,USD,0,8632500000,0,952100000,-165200000,141200000,142200000
URI,2026-01-28 16:19:17,2494000000,0001067701,12125000000,10393000000,2025-12-31,3108000000,4054000000,7162000000,38.71,38.61,2026-01-28,2025,0,5706000000,3338000000,844000000,716000000,0,2494000000,0,2494000000,0,-716000000,-80000000,1732000000,3974000000,0,0,FY,USD,0,16099000000,0,1732000000,-636000000,64400000,64599999
URI,2025-01-29 16:20:35,2575000000,0001067701,11277000000,9632000000,2024-12-31,2903000000,4079000000,6982000000,38.82,38.69,2025-01-29,2024,0,5713000000,3388000000,813000000,691000000,0,2575000000,0,2575000000,0,-691000000,-11000000,1645000000,4068000000,0,0,FY,USD,0,15345000000,0,1645000000,-680000000,66345000,66567000
URI,2024-01-24 16:27:28,2424000000,0001067701,10477000000,8950000000,2023-12-31,2781000000,3846000000,6627000000,35.4,35.28,2024-01-24,2023,0,5382000000,3211000000,787000000,635000000,0,2424000000,0,2424000000,0,-635000000,9000000,1527000000,3855000000,0,0,FY,USD,0,14332000000,0,1527000000,-644000000,68470000,68710000
URI,2023-01-25 16:21:53,2105000000,0001067701,8410000000,7010000000,2022-12-31,2217000000,3247000000,5464000000,29.77,29.66,2023-01-25,2022,0,4632000000,2802000000,697000000,445000000,0,2105000000,0,2105000000,0,-445000000,-15000000,1400000000,3232000000,0,0,FY,USD,0,11642000000,0,1400000000,-430000000,70703000,70973000
URI,2022-01-26 16:21:38,1386000000,0001067701,7420000000,6221000000,2021-12-31,1969000000,2270000000,4239000000,19.14,19.03,2022-01-26,2021,0,3495000000,1846000000,460000000,424000000,0,1386000000,0,1386000000,0,-424000000,26000000,1199000000,2296000000,0,0,FY,USD,0,9716000000,0,1199000000,-450000000,72432000,72817000
USLM,2026-02-26 16:06:09,134275000,0000082020,214868000,190671000,2025-12-31,25219000,171017000,196236000,4.69,4.67,2026-02-26,2025,0,182056000,171017000,36742000,0,0,134275000,0,134275000,0,0,-13158000,24197000,157859000,0,0,FY,USD,0,372727000,0,24197000,13158000,28634843,28733188
USLM,2025-02-27 16:01:30,108839000,0000082020,192798000,173740000,2024-12-31,24169000,136383000,160552000,3.81,3.79,2025-02-27,2024,0,143981000,136383000,27544000,0,0,108839000,0,108839000,0,0,-11460000,19058000,124923000,0,0,FY,USD,0,317721000,0,19058000,11460000,28594000,28688000
USLM,2024-02-29 16:45:04,74549000,0000082020,195908000,178463000,2023-12-31,23827000,93362000,117189000,2.61,2.61,2024-02-29,2023,0,102867000,93362000,18813000,0,0,74549000,0,74549000,0,0,-7940000,17445000,85422000,0,0,FY,USD,0,281330000,0,17445000,7940000,28540964,28533380
USLM,2023-02-23 16:01:03,45429000,0000082020,181367000,165808000,2022-12-31,22199000,56816000,79015000,1.6,1.6,2023-02-23,2022,0,70342000,56562000,11133000,254000,2033000,45429000,0,45429000,0,1779000,-2033000,15559000,54783000,0,0,FY,USD,0,236150000,0,15559000,1779000,28393125,28402045
USLM,2022-03-10 17:24:49,37045000,0000082020,142838000,129995000,2021-12-31,20898000,46768000,67666000,1.31,1.31,2022-03-10,2021,0,59260000,46518000,9473000,250000,351000,37045000,0,37045000,0,101000,-351000,12843000,46417000,0,0,FY,USD,0,189255000,0,12843000,101000,28321865,28341795
UTHR,2026-02-25 06:31:27,1334700000,0001082554,1665500000,384400000,2025-12-31,85600000,1733400000,1819000000,30.13,27.86,2026-02-25,2025,612500000,2798300000,1713900000,379200000,19500000,192000000,1334700000,0,1334700000,0,172500000,-216200000,1281100000,1517200000,0,0,FY,USD,550000000,3182700000,118600000,731100000,196700000,44300000,47900000
UTHR,2025-02-26 06:33:08,1195100000,0001082554,1500400000,309700000,2024-12-31,72500000,1581900000,1654400000,26.44,24.64,2025-02-26,2024,542300000,2567700000,1539000000,343900000,42900000,199100000,1195100000,0,1195100000,0,156200000,-204900000,1190700000,1377000000,0,71100000,FY,USD,481000000,2877400000,96300000,638600000,162000000,45200000,48500000
UTHR,2024-02-21 06:03:30,984800000,0001082554,1142600000,257500000,2023-12-31,53200000,1333600000,1386800000,21.04,19.81,2024-02-21,2023,395300000,2070000000,1274300000,289500000,59300000,162700000,984800000,0,984800000,0,103400000,-148700000,885100000,1184900000,0,0,FY,USD,408000000,2327500000,81800000,477100000,89400000,46800000,49700000
UTHR,2023-02-22 06:03:42,727300000,0001082554,956600000,146700000,2022-12-31,51300000,989000000,1040300000,15.98,15,2023-02-22,2022,416200000,1789600000,950600000,223300000,32400000,45200000,727300000,0,727300000,0,12800000,-9300000,809900000,979700000,0,0,FY,USD,322900000,1936300000,70800000,487000000,-29100000,45500000,48500000
UTHR,2022-02-24 06:05:01,475800000,0001082554,1129600000,122500000,2021-12-31,49900000,686900000,736800000,10.6,10.06,2022-02-24,2021,402600000,1563000000,593900000,118100000,18600000,16700000,475800000,0,475800000,0,-1900000,-131000000,1007100000,555900000,0,0,FY,USD,540100000,1685500000,64400000,467000000,38000000,44900000,47300000
VC,2026-02-19 07:14:40,201000000,0001111335,3438000000,3236000000,2025-12-31,109000000,342000000,451000000,7.39,7.28,2026-02-19,2025,0,532000000,338000000,125000000,4000000,22000000,201000000,0,213000000,0,18000000,-12000000,202000000,330000000,0,-220000000,FY,USD,220000000,3768000000,0,202000000,8000000,27200000,27600000
VC,2025-02-18 07:09:04,274000000,0001111335,3733000000,3335000000,2024-12-31,95000000,313000000,409000000,9.95,9.82,2025-02-18,2024,0,531000000,298000000,14000000,15000000,17000000,274000000,0,284000000,0,2000000,-180000000,398000000,133000000,0,0,FY,USD,191000000,3866000000,0,207000000,165000000,27550000,27900000
VC,2024-02-20 07:09:33,486000000,0001111335,3674000000,3257000000,2023-12-31,103000000,262000000,365000000,17.3,17.05,2024-02-20,2023,0,697000000,257000000,-248000000,17000000,10000000,486000000,0,505000000,0,-7000000,18000000,417000000,280000000,0,0,FY,USD,210000000,3954000000,0,207000000,-23000000,28100000,28500000
VC,2023-02-16 07:11:45,124000000,0001111335,3568000000,3184000000,2022-12-31,108000000,187000000,295000000,4.41,4.35,2023-02-16,2022,0,572000000,175000000,45000000,14000000,4000000,124000000,0,130000000,0,-10000000,1000000,384000000,188000000,0,0,FY,USD,196000000,3756000000,0,188000000,-13000000,28100000,28500000
VC,2022-02-17 07:09:48,41000000,0001111335,2686000000,2320000000,2021-12-31,108000000,91000000,199000000,1.46,1.44,2022-02-17,2021,0,453000000,81000000,31000000,10000000,2000000,41000000,0,50000000,0,-8000000,-4000000,366000000,87000000,0,0,FY,USD,191000000,2773000000,0,175000000,-6000000,28000000,28400000
VCYT,2026-02-26 16:32:29,66353000,0001384101,442995000,157100000,2025-12-31,21415000,68201000,89616000,0.84,0.82,2026-02-26,2025,110784000,360045000,68201000,1848000,0,0,66353000,0,66353000,0,0,5949000,285895000,74150000,0,4132000,FY,USD,70814000,517145000,100165000,210949000,-5949000,78584291,80573140
VCYT,2025-02-27 21:58:16,24138000,0001384101,429622000,147619000,2024-12-31,23459000,25746000,49205000,0.32,0.31,2025-02-28,2024,178272000,298145000,25744000,1606000,2000,11154000,24138000,0,24138000,0,11152000,-9604000,282003000,16142000,0,6665000,FY,USD,69294000,445764000,27772000,206044000,9602000,76484759,78163217
VCYT,2024-02-29 08:06:41,-74404000,0001384101,446846000,112903000,2023-12-31,27188000,-76597000,-49409000,-1.02,-1.02,2024-02-29,2023,157628000,248148000,-76612000,-2208000,15000,7344000,-74404000,0,-74404000,0,7329000,-9198000,333943000,-85795000,0,92406000,FY,USD,57305000,361051000,26604000,184232000,9183000,72644487,72644487
VCYT,2023-02-28 17:48:53,-36560000,0001384101,337617000,101582000,2022-12-31,29248000,-36229000,-6981000,-0.51,-0.51,2023-03-01,2022,76518000,194954000,-36427000,133000,198000,1972000,-36560000,0,-36560000,0,1774000,-4852000,236035000,-41081000,0,21354000,FY,USD,40603000,296536000,97560000,174078000,4654000,71549204,71549204
VCYT,2022-02-28 16:40:48,-75563000,0001384101,301417000,74400000,2021-12-31,21225000,-81408000,-60183000,-1.11,-1.11,2022-02-28,2021,101353000,145114000,-81649000,-6086000,241000,135000,-75563000,0,-75563000,0,-106000,-495000,227017000,-81903000,0,15981000,FY,USD,29843000,219514000,79840000,181193000,254000,67890328,67890328
VEC,2026-02-23 16:06:20,77882000,0001601548,4285768000,4106656000,2025-12-31,107605000,180812000,288417000,2.47,2.45,2026-02-23,2025,0,373382000,100903000,23021000,79909000,0,77882000,0,77882000,0,-79909000,13458000,179112000,194270000,0,0,FY,USD,0,4480038000,0,179112000,-93367000,31559000,31820000
VEC,2025-02-24 16:06:40,0,0001601548,4162951000,3979193000,2024-12-31,111568000,0,111568000,1.1,1.08,2025-02-24,2024,0,342962000,38841000,4157000,-107900000,0,34684000,0,0,0,0,0,183758000,159204000,0,0,FY,USD,0,4322155000,0,183758000,-120363000,31485000,31967000
VEC,2022-03-07 16:42:07,45728000,0001601548,1721645000,1623245000,2021-12-31,16554000,62181000,78735000,3.94,3.89,2022-03-07,2021,0,160420000,54035000,8307000,8146000,161000,45728000,0,45728000,0,-7985000,0,98400000,62181000,0,0,FY,USD,0,1783665000,0,98400000,-8146000,11599000,11751000
VEC,2021-03-02 16:07:32,36951000,0001601548,1352054000,1271375000,2020-12-31,8126000,43598000,51724000,3.19,3.14,2021-03-02,2020,80679000,124154000,38682000,1731000,4916000,123000,36951000,0,36951000,0,-4793000,-123000,80679000,43475000,0,0,FY,USD,0,1395529000,0,80679000,-4793000,11599000,11751000
VEC,2020-03-03 16:11:42,34716000,0001601548,1331027000,1252711000,2019-12-31,6490000,51797000,58287000,3.03,2.99,2020-03-03,2019,78316000,129931000,45145000,10429000,6652000,182000,34716000,0,34716000,0,-6470000,-182000,78316000,51615000,0,0,FY,USD,0,1382642000,0,78316000,-6470000,11444000,11612000
VICI,2026-02-25 16:18:12,2775493000,0001705696,358544000,34004000,2025-12-31,3637000,3639084000,3642721000,2.61,2.61,2026-02-25,2025,65082000,3972112000,2820979000,2435000,818105000,232758000,2775493000,0,2818544000,0,-585347000,8488000,324540000,3647572000,0,259458000,FY,USD,0,4006116000,0,65082000,-826593000,1062006448,1062693062
VICI,2025-02-20 16:18:13,2678810000,0001705696,304271000,26895000,2024-12-31,4125000,3557043000,3561168000,2.56,2.56,2025-02-20,2024,69109000,3822310000,2730946000,9704000,826097000,16095000,2678810000,0,2721242000,0,-810002000,-12109000,277376000,3544934000,0,208267000,FY,USD,0,3849205000,0,69109000,-813988000,1046740000,1047675000
VICI,2024-02-22 16:20:50,2513540000,0001705696,267140000,27089000,2023-12-31,4298000,3366537000,3370835000,2.48,2.47,2024-02-22,2023,59603000,3584899000,2548481000,-6141000,818056000,23970000,2513540000,0,2554622000,0,-794086000,-21689000,240051000,3344848000,0,180448000,FY,USD,0,3611988000,0,59603000,-796367000,1014513195,1015776697
VICI,2023-02-23 16:20:46,1117635000,0001705696,968247000,22602000,2022-12-31,3182000,1679096000,1682278000,1.27,1.27,2023-02-23,2022,48340000,2578095000,1139143000,2876000,539953000,9530000,1117635000,0,1136267000,0,-530423000,-46646000,945645000,1632450000,0,897305000,FY,USD,0,2600697000,0,48340000,-493307000,877508388,879675845
VICI,2022-02-23 16:26:13,1013851000,0001705696,65229000,20762000,2021-12-31,3091000,1418435000,1421526000,1.8,1.76,2022-02-23,2021,33122000,1488806000,1026045000,2887000,392390000,120000,1013851000,0,1023158000,0,-392270000,25904000,44467000,1444339000,0,11345000,FY,USD,0,1509568000,0,33122000,-418294000,564467362,577066292
VST,2026-01-05 16:42:58,752000000,0001692819,15637000000,13998000000,2025-12-31,2950000000,2302000000,5252000000,2.21,2.21,2026-01-05,2025,0,2974000000,1123000000,179000000,1179000000,0,944000000,0,944000000,0,-1179000000,-967000000,1639000000,1335000000,0,0,FY,USD,0,16972000000,0,1639000000,-212000000,339800000,339800000
