ticker,roe_5y_med_sf,roe_5y_med_fmp,roic_5y_med_sf,roic_5y_med_fmp,gross_margin_5y_med_sf,gross_margin_5y_med_fmp,operating_margin_5y_med_sf,operating_margin_5y_med_fmp,fcf_margin_5y_med_sf,fcf_margin_5y_med_fmp,revenue_growth_3yr_sf,revenue_growth_3yr_fmp,revenue_trend_5y_sf,revenue_trend_5y_fmp,ebitda_trend_5y_sf,ebitda_trend_5y_fmp,fcf_trend_5y_sf,fcf_trend_5y_fmp,revenue_cv_5y_sf,revenue_cv_5y_fmp,op_inc_cv_5y_sf,op_inc_cv_5y_fmp,piotroski_f_sf,piotroski_f_fmp,altman_z_sf,altman_z_fmp,n_yrs_history_sf,n_yrs_history_fmp
ICUI,-0.013965743780051897,,-0.008479017754900203,,0.3462494007252589,,0.04089131779990814,,0.04809856736603743,,0.02213423395655556,,0.16642521555229184,,0.09357363111893217,,-0.20019259105678633,,0.29302141680193317,,0.7333205763301596,,6.0,,3.96,,5,
ICVX,-0.42059570410978997,,,,,,-11.577970297029703,,-8.798886138613861,,-0.39987625038540164,,-0.15510000000021007,,,,,,1.171307935600199,,0.643396645555697,,2.0,,22.69,,3,
IDA,0.0917863633611116,,0.05360633203089181,,0.6768789298223404,,0.21920873781387984,,-0.03172056124736235,,0.05408893069968368,,0.07830685963068208,,0.02130867438602703,,,,0.1253823515139653,,0.017252383552173962,,5.0,,2.57,,5,
IDCC,0.12825644444383605,0.12925044316763118,0.6899235651904979,0.7196967369261967,0.8480873700368351,0.8439931497573144,0.33595023088987624,0.3287854362442496,0.381130956279977,0.3076977663267757,0.37738028854808725,0.37738028854808725,0.21486859742776307,0.21486859742776307,0.32057771406462093,0.33865572821703765,0.1535679078468265,0.20647133445919133,0.3763117303540228,0.3763117303540228,0.777879249981567,0.8304032331466062,6.0,6.0,5.69,5.69,5,5.0
IDEX,-0.6982761912554892,,-1.8860235615046201,,-0.04934491438666275,,-4.245040191185772,,-1.5568220038118017,,-0.6318829421190247,,-0.29425085418661023,,,,,,1.0739991614101427,,0.3517200759113577,,4.0,,-11.61,,4,
IDRA,1.4861988031035103,,-0.38176796483027997,,,,-4.018716577540107,,,,,,,,,,,,,,0.3136759289451336,,0.0,,4.42,,3,
IDT,0.21709657014645511,,0.6296349655908312,,0.2633108247876239,,0.046961526708458434,,0.027786981795562413,,-0.05980612296766841,,-0.06460356501984521,,0.047534317164471,,0.18623616262125528,,0.08514927205716047,,0.061383463470376924,,6.0,,5.1,,4,
IDXG,,,10.19281045751634,,0.6377061756808592,,0.17278267911179304,,0.08033925755444743,,,,,,,,,,,,,,,,3.55,,1,
IDXX,0.9193751530906533,,0.4271172082782826,,0.5952317032753605,,0.28950246106225935,,0.19991650210314946,,0.07584778965122774,,0.08390685048654743,,0.10464288674708508,,0.10389323052184059,,0.13493139703304685,,0.18355263406115954,,7.0,,6.03,,5,
IDYA,-0.1739764164741721,,-0.9089945930147596,,,,-1.8089876138806429,,-2.0909416269997494,,-0.6292698402504835,,-0.1150355215651847,,,,,,0.6243570432835635,,0.9908907361920897,,1.0,,29.01,,5,
IE,-0.5298619914372503,,-0.9392082230240906,,0.6285545023696683,,-46.22136817832437,,-38.968229566999746,,-0.41372329131465624,,-0.5450341117816202,,,,,,0.5808558193522378,,0.16491001558570095,,3.0,,2.81,,3,
IEA,-1.0857873581535697,,-0.1286600332860432,,0.10340551060178758,,0.04128992973034347,,0.007332001645868183,,,,,,,,,,0.12015366165905478,,0.06080178972271895,,3.0,,2.04,,2,
IEHC,0.0432223787705981,,0.07926126128410128,,0.20347084919306924,,-0.038694012331619065,,-0.050782653575810584,,0.22641892661913832,,-0.05685649329839726,,,,-0.4007020319416703,,0.2410613483551544,,2.2811751148692383,,7.0,,20.89,,5,
IEP,-0.09629950227223545,,-0.089787345760042,,0.14697274556429485,,0.00820250485094373,,0.08840518455903071,,-0.15986154182209222,,0.06988675229918334,,1.1767645221738239,,0.6512947658401389,,0.2761230801569867,,5.0166614859718806,,6.0,,3.66,,5,
IESC,0.1459015071005938,,0.17215926113412605,,0.18743853697999274,,0.04790503637719422,,0.02005736440061881,,0.3489025963827177,,0.29911749868265314,,0.07026624076381603,,-1.412306975506012,,0.3033295571901571,,0.25347392629519483,,3.0,,4.18,,3,
IEX,0.16032250008918697,0.16032250008918697,0.14321223709369024,0.14392564618176468,0.4421194322075379,0.49244068287037035,0.22706863373957664,0.22929839029903173,0.1844713656387665,0.1844713656387665,0.013563380502477296,0.013563380502477296,0.0789535745569673,0.07895023032742787,0.07946624178450551,0.08004133154134874,0.05666470933644906,0.05583440190509519,0.13591995896236123,0.13591361624192355,0.13976669298082628,0.1427369295128607,4.0,3.0,4.99,5.0,5,5.0
IFF,0.01272264631043257,,0.008461032245934004,,0.33368167202572346,,0.07384186694531522,,0.08528617475389842,,-0.039192461831231706,,0.12104213413115276,,0.10819228960979656,,0.014364105874720118,,0.28900262723270237,,0.28130922042425177,,9.0,,3.69,,5,
IFIN,,,,,,,,,,,,,,,,,,,,,,,,,-3.93,,1,
IGAC,-0.0047560522684284914,,-0.0049422280133307045,,,,,,,,,,,,,,,,,,1.1420135503306896,,3.0,,164.74,,2,
IGC,-0.7716450942257393,,-1.1060695344725988,,0.48701809598741147,,-9.714922048997773,,-8.473106476399561,,0.18117320605418796,,0.17565325591036468,,,,,,0.3907609264500765,,0.29233990526855513,,4.0,,-0.1,,5,
IGMS,-2.6384861696890223,,,,,,-100.77400990489409,,-77.67059024546683,,,,,,,,,,0.1614479612690433,,0.1644210026599338,,3.0,,0.51,,2,
IGNY,,,,,,,-19.49682152313467,,-14.674808136417653,,-0.16553656067678313,,-0.16001946980694012,,,,,,0.2436997992829505,,0.14633863390563726,,2.0,,-80.91,,3,
IGT,-0.4550989345509893,0.19798416126709864,-0.10074123989218328,0.035318559556786706,0.3645699614890886,0.47407056594837793,0.07509627727856226,0.22059183174370262,0.19865211810012837,0.1809733431156762,0.14553887179946634,-0.22874271929652124,0.14141071601591873,-0.02701209285358944,0.30039986671115715,0.022344409051259596,-0.012214983713357476,0.06206010114964308,0.16328702991614352,0.21821631915700057,0.8490445135141556,0.4593862380889371,7.0,6.0,1.68,3.41,3,5.0
IGTA,-0.009219145024795558,,-0.009229142399102485,,,,,,,,,,,,,,,,,,21.383947632771495,,5.0,,-12.58,,3,
IGXT,-2.4055799535003874,,-2.1683704412880473,,-0.5688283961338421,,-7.167372473532243,,-4.278396989080353,,-0.17727710365556182,,-0.16574585635362937,,,,,,0.2500142493645133,,0.18303585972726,,3.0,,-17.06,,4,
IH,0.14749488203635336,,,,,,0.48336779458578416,,0.10903614931480567,,,,,,,,,,0.08115022310560194,,0.16572718087530278,,5.0,,10.52,,2,
IHRT,-0.38664818131616085,,-0.24590935345817694,,0.6140695837282046,,0.04472804100212609,,0.045037714307422316,,-0.007408169334536585,,0.055627738579675755,,0.03987076136557767,,-0.21703324983689534,,0.10846658074613143,,0.7225340782042253,,3.0,,-0.27,,5,
IHS,-17.96961036896526,,-0.5103535301153412,,0.44329132516505226,,0.252853511509316,,0.12135368958179549,,,,,,,,,,,,,,,,0.46,,1,
IHT,0.06150568205881791,,0.018450463338482295,,0.45726483278949087,,0.00485506318811997,,0.0229726356516584,,0.0308594622506686,,0.11963223263508767,,1.5220103457688914,,,,0.21325496658958404,,2.5183437528272354,,3.0,,-0.16,,5,
III,0.06028486902686076,,0.038796880614798794,,0.39360836764663537,,0.050203742260886294,,0.05376643072930398,,-0.07001376328878584,,0.0037488922718754416,,-0.07656092959279251,,-0.33951250462640037,,0.0763963431197366,,0.6041796320730066,,7.0,,4.46,,5,
IIIN,0.07178544049727534,,0.09692782296101778,,0.11803824653314093,,0.0534714135196584,,0.08881969383729456,,-0.19998070973583204,,0.027986072388019183,,-0.9746951631157379,,-0.9945060441091297,,0.2220285566614357,,0.9110885726024593,,4.0,,11.2,,5,
IIIV,-0.0024703316519238735,-0.003425597790045914,-0.0013286487103545811,-0.001815676350273868,0.6982251301401843,0.7425264585675787,0.029354547898840684,-5.354178936660063e-05,0.14969747326260174,0.1454791386681628,0.009224994161657785,0.10662103901622655,0.025321791917269958,0.06373941284455763,0.13356681162517609,0.16636347235160734,0.046195594338631504,0.04718678158925815,0.13904706882235704,0.16412425995954907,0.7301810471022582,4.846102549506184,5.0,7.0,5.09,3.67,5,5.0
IIN,-0.014403204362620934,,-0.018822241906063842,,0.2526772080753242,,-0.004919848459602255,,0.000533986968157648,,,,,,,,,,0.13915778578165375,,2.904953832666812,,5.0,,9.29,,2,
IIPR,0.07800323463104257,,0.07031952895464065,,,,0.596573022173556,,0.8066978480926497,,0.05658087071234075,,0.20076713090408832,,0.1795603125855148,,-0.018049995392955282,,0.3391734485514182,,0.30734935914409794,,6.0,,8.59,,5,
IIVI,0.016953326034820717,,0.021598821416566546,,0.34635986029596627,,0.07553966009392332,,0.04030889575787927,,0.19139628200081193,,0.16325978136058839,,0.013452984451381652,,-0.25472044472534594,,0.24928281639693026,,0.6943200794282993,,4.0,,4.43,,4,
IKNA,-0.4116566621363593,,,,,,-6.537738312816503,,-5.813428571428571,,-0.5266075655675875,,-0.14146639014262358,,,,,,0.5286171958238187,,0.3701999606067652,,3.0,,-14.88,,5,
IKNX,-0.32999833699643577,,-0.2518117371069139,,0.42184373256702673,,-0.4210258730642934,,-0.5147627953508824,,2.0522512364794014,,0.5057615975860689,,,,,,1.0039848899466732,,0.6221968984855885,,4.0,,2.88,,5,
IKT,-0.6233560522026679,,,,,,-77.1198267952906,,-106.00621171311172,,,,-1.2225856682628151,,,,,,1.4469879220268271,,0.2887914145012311,,4.0,,33.4,,4,
ILMN,-0.202088772845953,,-0.1878640776699029,,0.654391582799634,,0.07722513089005235,,0.07445868316394166,,-0.02339763388527849,,0.05286219081272765,,0.08122550765937826,,-0.08985382631134525,,0.13373353682812636,,1.6332600410007,,5.0,,3.15,,5,
ILPT,-0.0929514133066616,,-0.0184223367246295,,,,0.3137329818548478,,0.15516374063081645,,0.0675025365001849,,0.1701692055146538,,0.16748120684970505,,0.07951851784496092,,0.29973473652011196,,0.12467101955632601,,6.0,,1.08,,5,
IMAB,-0.5067623248109983,,-0.8007348173762697,,0.47251944749877167,,-23.53062749706676,,-11.394644865403672,,,,-1.1578839774884364,,,,,,1.85984430892371,,1.469427730979022,,6.0,,32.58,,5,
IMAX,-0.06913951626598093,-0.06270729015426178,-0.047836854666283894,-0.053149702664711626,0.5197885673442928,0.5273243017384447,0.020648689791002147,0.04309428247470408,-0.06659131330928675,-0.045946571564207894,0.48175870346036476,0.08207430081003642,0.3547079433687111,0.19382660744446054,2.0404455372146244,0.7425369396907969,,,0.36593892807932904,0.33244137660903617,2.1460398702504317,16.244886733522772,4.0,5.0,1.64,4.22,3,5.0
IMBI,-0.40326244225192165,,-0.12488331720578198,,0.38587157825910656,,-0.017108813459629023,,-0.05297090262588755,,,,,,,,,,0.13640277293794661,,0.2340688420975566,,3.0,,1.37,,2,
IMCR,-0.1498930439238375,-0.1498930429867757,,,0.9937543372657877,0.9776436000087425,-0.23914315954904822,-0.2965571385334421,-0.009962794874673253,-0.3564463098828518,0.3338212163442331,0.3112222490040313,0.27760762734144234,0.4685489876119409,,,,,0.278119385851787,0.7656867709939456,0.1553155931115508,0.4988387551454344,4.0,4.0,3.2,6.08,3,5.0
IMGN,-0.49538908116556885,,,,0.9983820852714603,,-1.7904403344021989,,-2.1250390689636154,,-0.09322353671202466,,-0.11344902665166626,,,,,,0.3042749510509904,,0.8179909700552651,,2.0,,1.97,,3,
IMGO,-0.19356818723506936,,-1.0375865479723045,,,,,,,,,,,,,,,,,,0.570670506752045,,2.0,,30.34,,2,
IMH,-3.0112629396278794,,-0.4956535429528918,,,,-4.0711674066335855,,47.425842992623814,,-0.295946890580876,,-0.12962631461196158,,,,-0.5582349210153605,,1.074017790939273,,0.5838478524674248,,4.0,,-1.51,,3,
IMKTA,0.23598399690685556,,0.14636464378908617,,0.26060409317071687,,0.06407803020177263,,0.04361776793898907,,,,,,,,,,0.05559161797755817,,0.1458675047670249,,8.0,,4.75,,2,
IMMX,-1.153717994306402,,-61.642231103897906,,,,,,,,,,,,,,,,,,0.9808415943951676,,2.0,,0.13,,5,
IMMY,-0.12513046071268824,,-0.08645822602245802,,0.7040576210840785,,0.015305600458349533,,-0.04258149004522109,,,,,,,,,,,,,,,,2.75,,1,
IMNM,-0.8909260773093542,,-8.137317518248175,,,,-9.511354379343423,,-6.823580882285293,,,,,,,,,,0.3052405091257598,,1.1262482796140998,,1.0,,6.23,,5,
IMO,0.20835032193327307,,0.16100764137745047,,0.2279942559983916,,0.17111697585965382,,0.08031902507420022,,-0.09419653777422243,,0.11009290723702378,,0.17734917517863932,,0.12694509529640993,,0.2559438606080463,,0.6942429941718655,,5.0,,5.21,,5,
IMPL,-1.4600632284604251,,,,0.2261056451750309,,-56.79487042355378,,-53.73413992438771,,,,,,,,,,1.272367517378316,,0.2906868595450919,,4.0,,-4.33,,3,
IMRA,-0.5164554879052163,,,,,,,,,,,,,,,,,,,,0.44990062275207704,,2.0,,27.47,,5,
IMRX,-0.47834783731584624,,-11.267053555532973,,0.44611481115362733,,-16.291684796013,,-14.861657502232013,,,,-0.6354268965061397,,,,,,0.6950606347135575,,0.428807273696261,,2.0,,4.72,,5,
IMUX,-1.0591376095140916,,-2.309077809798271,,,,,,,,,,,,,,,,,,0.25475135509329483,,2.0,,-11.03,,5,
IMVT,-0.41980260846902584,,,,,,,,,,,,,,,,,,,,0.5420815403437852,,1.0,,15.89,,5,
IMXI,0.38200605712913427,,0.36797260045109015,,,,0.14995013131361523,,0.035053571781024494,,0.0975157967407243,,0.1496694401709311,,0.142474109618148,,0.2718400576171676,,0.24335430900825403,,0.24562222704094835,,6.0,,4.93,,5,
INAB,-1.1437221798933312,,-5.805184755271813,,,,,,,,,,,,,,,,,,0.44994334673657416,,2.0,,-1.16,,5,
INAQ,,,,,,,,,,,,,,,,,,,,,,,,,-236.62,,1,
INBX,-2.031201338377294,-1.5609644350266307,,,,-4.738210493441599,-34.746020624652374,-58.90374087591241,-32.06690113254267,-52.91377737226277,-0.5010729254741484,-0.6979389533349115,-0.6354444029697458,-0.632974093264219,,,,,0.8625581430311471,1.0693789801838953,0.565579140051056,0.6736202885465397,3.0,3.0,0.94,-2.26,4,5.0
INCY,0.07795211068623074,0.07795211068623074,0.24012174551718937,0.3011614687301641,0.9390223102041898,0.9390214264567472,0.1766204614045398,0.17428265483623423,0.12149449257762304,0.12149449257762304,0.11776036154124792,0.11776036154124792,0.1135864704638842,0.1135864704638842,0.1586667732546726,0.22260177156776814,0.2659400683223072,0.2714653322410527,0.1805105828323444,0.1805105828323444,1.1003882665199782,1.2014441104353706,5.0,5.0,6.83,6.32,5,5.0
INDI,-0.25251864524144196,,-0.24948647335121465,,0.41678127394061343,,-0.8509951348960637,,-0.7609772827784146,,0.3984515256794465,,0.45273296121729806,,,,,,0.7479385955826049,,0.5554762645853476,,5.0,,3.73,,5,
INDP,-0.9293275301477176,,,,,,,,,,,,,,,,,,,,0.4858364021371065,,2.0,,-8.22,,5,
INDT,-0.13123974447620718,,-0.05543422824935595,,0.8699047822830854,,0.08903926393495239,,-0.3680860169038194,,,,,,,,,,,,,,,,1.73,,1,
INDV,,,,,0.8055555555555556,,0.19696969696969696,,0.004208754208754209,,,,,,,,,,,,,,,,-0.37,,1,
INFA,-0.026127345680725052,-0.05037566618742174,-0.01688564259504407,-0.029930296724137724,0.7879240953885503,0.7717766979067422,0.0585007146618521,0.02104052258080694,0.1628701823014619,0.1508709848309102,0.04385225210308974,0.04385225210308974,0.04268720771866875,0.05227802473996257,0.08366888762942849,-0.09853241283804279,0.36844154727055445,0.22153955037261575,0.0434780457041483,0.08364960905943757,0.6651898651063574,0.8217062192132439,8.0,8.0,3.55,3.54,3,5.0
INFI,-2.098280098280098,,,,,,-21.79173938336242,,-20.815590459569517,,0.22818367384825144,,0.21247974068074968,,,,,,0.22835453476560139,,0.08597809527709004,,3.0,,-5.69,,3,
INFN,-0.48494196357358005,-0.48494196357358005,-0.23522692957023653,-0.27974289168231004,0.3494051732908599,0.3494051732908599,-0.039792138720825466,-0.05165502506656937,-0.00929760981753502,-0.00929760981753502,-0.05047011628523412,-0.05047011628523412,0.021296826409170376,0.021296826409170376,0.4621150781137044,0.31226411442520224,,,0.07485508043958328,0.07485508043958328,0.7144966811824504,0.7661975750225745,4.0,4.0,1.46,1.43,5,5.0
INFO,0.11445840455724772,,0.07621276486946663,,0.6312214772522233,,0.3427023520986995,,0.2894824031648107,,,,,,,,,,0.05853891527367365,,0.16632126296942162,,8.0,,3.53,,2,
INFU,0.029416639045409348,,0.01749134671051821,,0.5509762177702567,,0.03249990062408077,,0.05353660435559576,,0.10768603723219838,,0.0862211351322771,,-0.04256985443115768,,-0.037026229614516376,,0.13873236172610837,,0.6082631871335255,,7.0,,4.63,,5,
INFY,0.28983728610027015,,0.4362141425312781,,0.3374346388370568,,0.23770057390165916,,0.20326426813927073,,,,,,,,,,0.13019172792333997,,0.08589150166955238,,5.0,,7.95,,2,
INGN,-0.20641895778212355,,-0.5974860567718305,,0.4479281136644332,,-0.08769460371486662,,0.0022013374838027434,,-0.056657369293880655,,0.0035670546093067293,,,,-20.942619157801097,,0.08485335620940902,,1.0443519837963098,,6.0,,6.51,,5,
INGR,0.1508277130594727,0.1539906103286385,0.0893570650199782,0.09045780474351903,0.21246033071655254,0.21246033071655254,0.11274427927175547,0.09721062301653582,0.08167696676131618,0.08167696676131618,-0.03301413337775805,-0.03301413337775805,0.05700634319136854,0.05700634319136854,0.09062920915911359,0.13661202185789842,0.4089361702125907,0.42031182329994987,0.12011154662914464,0.12011154662914464,0.1891914668922127,0.3713769425497071,7.0,7.0,5.76,5.62,5,5.0
INKT,-1.2707004559844441,,,,,,,,,,,,,,,,,,,,0.4572427699554584,,3.0,,-47.78,,5,
INMB,-0.4541960601623852,,-1.5266945101393852,,,,-191.8774193548387,,,,-0.8065235025120263,,-0.013605442176728398,,,,,,1.0143470783574517,,0.3885535246432288,,4.0,,3.08,,5,
INMD,0.29122747548763295,0.29122747548763295,3.104693616380608,4.32449144580156,0.8382353264901348,0.8382353264901348,0.3976441322797776,0.3976441322797776,0.382141314948061,0.382141314948061,-0.06773159589149802,-0.06773159589149802,0.13437174015873132,0.13437174015873132,0.07287178685608693,0.07226017479688619,0.07332413640434149,0.07332413640434149,0.2906100377942079,0.2906100377942079,0.36742035005588924,0.3674636326599144,4.0,4.0,31.41,19.84,5,5.0
INN,-0.11297932514595746,,-2.075920986913014,,0.36014188949225134,,-0.2578366833458516,,-0.1702484504937869,,,,,,,,,,0.30225222681967945,,0.8100288876709213,,7.0,,8.71,,2,
INNV,-0.097025075939559,,-0.125501101827087,,0.1833282405556363,,-0.02379172601172652,,-0.02906291557019422,,0.045631695657448956,,0.05273481180124265,,,,,,0.07433880945194303,,0.9027167962199468,,5.0,,3.31,,4,
INO,-1.1514133351599056,,-12.624292331822371,,,,-160.36665064121826,,-122.23611951601289,,-0.8543322577216323,,-0.37393079875247776,,,,,,1.0915253318238394,,0.4758910295720575,,3.0,,0.96,,5,
INOD,0.2079008264067428,,0.5523591767165468,,0.37705409952492597,,0.07321522194602721,,0.08151111498308844,,,,,,,,,,0.4600828662424965,,1.3777310513943781,,8.0,,7.05,,2,
INOV,0.030909506514616616,,0.01487969091324052,,0.74858731671071,,0.1074268490720933,,0.18523678549385492,,,,,,,,,,,,,,,,2.65,,1,
INSE,,,-0.2192786720843905,,0.7195424287261022,,0.02648785812051118,,0.07222090895560282,,,,,,,,,,0.0209203189700162,,2.1953981968268046,,4.0,,-0.15,,2,
INSG,,,-0.8499564965293691,,0.2894066077088932,,-0.12416195122098732,,-0.12379415359322193,,,,,,,,,,0.12622931802269471,,0.44240257425644264,,3.0,,-0.29,,2,
INSM,-2.1339755015740445,,-7.417230172055267,,0.7657234122709738,,-1.9513851672229268,,-1.9405867910158452,,0.21751891888282748,,0.20334460011345085,,,,,,0.32449929789221293,,0.41891904056808343,,4.0,,2.33,,5,
INSP,-0.09048442767052145,-0.09048442767052145,-1.006413275030833,-0.8609272793539353,0.8468044504013433,0.8468044504013433,-0.1166882429092621,-0.1166882429092621,0.00163892707894859,0.00163892707894859,0.4029795347993175,0.4029795347993175,0.404318172869695,0.404318172869695,,,11.130154189630598,11.130154189630598,0.6422070760350245,0.6422070760350245,1.2614844417004134,1.2614844417004134,6.0,6.0,15.66,15.66,5,5.0
INST,-0.02683275253951997,,-0.02369222244878081,,0.6374238731970522,,-0.03468057256615193,,0.28197536164177156,,0.1436759166573851,,0.1327460633061588,,0.2181971437984536,,0.21824752707006617,,0.13305731518026595,,0.9973388801730987,,8.0,,3.84,,3,
INSW,0.27432422781989263,,0.21080012687690414,,0.7167728596064047,,0.4927250057630984,,0.43026909676202485,,,,,,,,,,0.08398524162537084,,0.2218753327475707,,5.0,,6.36,,2,
